באר שבע - צפון,,0
לקיה והפזורה,,0
באר שבע - דרום,,0
שגב שלום והפזורה,,0
יכיני,"{'https://13tv.co.il/item/news/politics/security/gaza-otef-935745/?pid=523&cid=902712737', 'https://13tv.co.il/item/news/politics/security/adi-otef-924300/?pid=523&cid=902711524', 'https://13tv.co.il/item/news/politics/security/escalation-south-237206/?pid=523&cid=902676715', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935413/?pid=523&cid=902712704', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935763/?pid=523&cid=902712740', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935566/?pid=523&cid=902712716'}",6
תקומה,,0
תקומה וחוות יזרעם,,0
שדה דוד,,0
שחר,"{'https://13tv.co.il/item/news/politics/security/rockets_ashdod-934556/?pid=523&cid=902712664', 'https://13tv.co.il/item/news/politics/security/adi-otef-924300/?pid=523&cid=902711524', 'https://13tv.co.il/item/news/politics/security/pd16z-3171/?pid=523&cid=902673345', 'https://13tv.co.il/item/news/politics/security/hamas-denies-924284/?pid=523&cid=902711521', 'https://13tv.co.il/item/news/politics/security/gihad_commander-934534/?pid=523&cid=902712658', 'https://13tv.co.il/item/news/politics/security/red-alarm-while-ceremony-1127540/?pid=523&cid=902656461', 'https://13tv.co.il/item/news/politics/security/jihad-response-924317/?pid=523&cid=902711530', 'https://13tv.co.il/item/news/politics/security/hamas-response-924230/?pid=523&cid=902711515', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935047/?pid=523&cid=902712685', 'https://13tv.co.il/item/news/politics/security/ntr-1320987/?pid=523&cid=902692517', 'https://13tv.co.il/item/news/politics/security/gaza-attack-1013006/?pid=523&cid=902635591', 'https://13tv.co.il/item/news/politics/security/alarm-otef-gaza-4170/?pid=523&cid=902673532', 'https://13tv.co.il/item/news/politics/security/rocket-hit-934987/?pid=523&cid=902712682'}",13
תלמים,,0
מבטחים עמיעוז ישע,,0
בית עזרא,,0
עזר,"{'https://13tv.co.il/item/news/politics/security/eshkol-alert-894035/?pid=523&cid=902708560', 'https://13tv.co.il/item/news/politics/security/south-alarm-1103494/?pid=523&cid=902651902', 'https://13tv.co.il/item/news/politics/security/jihad-anti-tanks-936314/?pid=523&cid=902712793', 'https://13tv.co.il/item/news/politics/security/zikim_sdut_yam-237437/?pid=523&cid=902676745', 'https://13tv.co.il/item/news/politics/security/yy-z1-343664/?pid=523&cid=902690508', 'https://13tv.co.il/item/news/politics/security/jihad-response-936129/?pid=523&cid=902712778', 'https://13tv.co.il/item/news/politics/security/jihad-response-924317/?pid=523&cid=902711530', 'https://13tv.co.il/item/news/politics/security/ashkelon-south-rocket-236107/?pid=523&cid=902676643', 'https://13tv.co.il/item/news/politics/security/hamas-spokeperson-332601/?pid=523&cid=902689090', 'https://13tv.co.il/item/news/politics/security/red-alert-1183500/?pid=523&cid=902668650', 'https://13tv.co.il/item/news/politics/security/rocket-gaza-strip-1185465/?pid=523&cid=902668960'}",11
גבעתי,"{'https://13tv.co.il/item/news/politics/security/shooting-reaction-934763/?pid=523&cid=902712673', 'https://13tv.co.il/item/news/politics/security/rockets_ashdod-934556/?pid=523&cid=902712664', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935413/?pid=523&cid=902712704', 'https://13tv.co.il/item/news/politics/security/cabinet-meeting-south-934851/?pid=523&cid=902712676', 'https://13tv.co.il/item/news/politics/security/rocket-hit-934987/?pid=523&cid=902712682'}",5
כפר ורבורג,,0
משואות יצחק,,0
גן יבנה,"{'https://13tv.co.il/item/news/politics/security/road-rocket-937103/?pid=523&cid=902712872', 'https://13tv.co.il/item/news/politics/security/south-attacks-236938/?pid=523&cid=902676700', 'https://13tv.co.il/item/news/politics/security/ashkelon-south-rocket-236107/?pid=523&cid=902676643', 'https://13tv.co.il/item/news/politics/security/gaza-ashkelon-deadgnlf1-235997/?pid=523&cid=902676636', 'https://13tv.co.il/item/news/politics/security/gaza-egypt-idf-south-236087/?pid=523&cid=902676640', 'https://13tv.co.il/item/news/politics/security/rocket-hit-934987/?pid=523&cid=902712682'}",6
שפיר,{'https://13tv.co.il/item/news/politics/security/netanyahu-1253724/?pid=523&cid=902603203'},1
מרכז שפירא,,0
עין צורים,,0
שתולים,"{'https://13tv.co.il/item/news/politics/security/cabinet-meeting-south-934851/?pid=523&cid=902712676', 'https://13tv.co.il/item/news/politics/security/rockets_ashdod-934556/?pid=523&cid=902712664', 'https://13tv.co.il/item/news/politics/security/hamas-935226/?pid=523&cid=902712695', 'https://13tv.co.il/item/news/politics/security/rocket-hit-934987/?pid=523&cid=902712682'}",4
אזור תעשייה עד הלום,,0
עשרת,,0
כפר מרדכי,,0
משגב דב,,0
בניה,"{'https://13tv.co.il/item/news/politics/security/zikim_sdut_yam-237437/?pid=523&cid=902676745', 'https://13tv.co.il/item/news/politics/security/the-idf-concludes-1253820/?pid=523&cid=902603212'}",2
מתחם בני דרום,,0
גבעת וושינגטון,,0
מישר,"{'https://13tv.co.il/item/news/politics/security/shooting-reaction-934763/?pid=523&cid=902712673', 'https://13tv.co.il/item/news/politics/security/cabinet-meeting-gaza-235418/?pid=523&cid=902676591', 'https://13tv.co.il/item/news/politics/security/rockets_ashdod-934556/?pid=523&cid=902712664', 'https://13tv.co.il/item/news/politics/security/wall-keeper-1253246/?pid=523&cid=902603132', 'https://13tv.co.il/item/news/politics/security/haniya-3845/?pid=523&cid=902673485', 'https://13tv.co.il/item/news/politics/security/rocket-plain-936988/?pid=523&cid=902712856', 'https://13tv.co.il/item/news/politics/security/s014d-235141/?pid=523&cid=902676580', 'https://13tv.co.il/item/news/politics/security/gihad_commander-934534/?pid=523&cid=902712658', 'https://13tv.co.il/item/news/politics/security/ceasefire-1253085/?pid=523&cid=902603092', 'https://13tv.co.il/item/news/politics/security/ben-shabat-935557/?pid=523&cid=902712713', 'https://13tv.co.il/item/news/politics/security/palestinian-islamic-jihad-936917/?pid=523&cid=902712838', 'https://13tv.co.il/item/news/politics/security/assf5-235252/?pid=523&cid=902676588', 'https://13tv.co.il/item/news/politics/security/syria-attack-288921/?pid=523&cid=902683043', 'https://13tv.co.il/item/news/politics/security/jihad_price_south_israel-936754/?pid=523&cid=902712823', 'https://13tv.co.il/item/news/politics/security/rocket-on-israel-1252306-902602904/?pid=523&cid=902602904', 'https://13tv.co.il/item/news/politics/security/rocket-south-355225/?pid=523&cid=902692059', 'https://13tv.co.il/item/news/politics/security/rocket-hit-934987/?pid=523&cid=902712682'}",17
שדמה,,0
קבוצת יבנה,,0
בני דרום,,0
כרם ביבנה,,0
כנות,"{'https://13tv.co.il/item/news/politics/security/syria-attack-1000948/?pid=523&cid=902633910', 'https://13tv.co.il/item/news/politics/security/south-fire-1110961/?pid=523&cid=902653304', 'https://13tv.co.il/item/news/politics/security/gaza-otef-935745/?pid=523&cid=902712737', 'https://13tv.co.il/item/news/politics/security/rockets-towards-the-south-1252903/?pid=523&cid=902603066', 'https://13tv.co.il/item/news/politics/security/sderot-house-924378/?pid=523&cid=902711545', 'https://13tv.co.il/item/news/politics/security/rocket-gaza-996813/?pid=523&cid=902633346', 'https://13tv.co.il/item/news/politics/security/forum-beer-sheva-938657/?pid=523&cid=902713095', 'https://13tv.co.il/item/news/politics/security/operation-heat-guard-1251947/?pid=523&cid=902602865', 'https://13tv.co.il/item/news/politics/security/hamas-response-924230/?pid=523&cid=902711515', 'https://13tv.co.il/item/news/politics/security/ntr-1320987/?pid=523&cid=902692517', 'https://13tv.co.il/item/news/politics/security/alarm-sderot-963570/?pid=523&cid=902716866', 'https://13tv.co.il/item/news/politics/security/rocket-on-israel-1252306-902602904/?pid=523&cid=902602904', 'https://13tv.co.il/item/news/politics/security/gaza-attack-1117854/?pid=523&cid=902654644', 'https://13tv.co.il/item/news/politics/security/idf-attack-gaza-1113931/?pid=523&cid=902653905', 'https://13tv.co.il/item/news/politics/security/red_alarm_sderot-291351/?pid=523&cid=902683265', 'https://13tv.co.il/item/news/politics/security/rocket-alert-gaza-1346964/?pid=523&cid=902613371', 'https://13tv.co.il/item/news/politics/security/terror-attack-1001188/?pid=523&cid=902633934', 'https://13tv.co.il/item/news/politics/security/cabinet-meeting-gaza-235418/?pid=523&cid=902676591', 'https://13tv.co.il/item/news/politics/security/anti-tank-rocket-moshe-feder-south-237562/?pid=523&cid=902676769', 'https://13tv.co.il/item/news/politics/security/south-alarm-948953/?pid=523&cid=902714631', 'https://13tv.co.il/item/news/politics/security/r9r7w-299487/?pid=523&cid=902684323', 'https://13tv.co.il/item/news/politics/security/red-alert-1143092/?pid=523&cid=902659428', 'https://13tv.co.il/item/news/politics/security/south-1127776/?pid=523&cid=902656485', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935413/?pid=523&cid=902712704', 'https://13tv.co.il/item/news/politics/security/gantz-south-escalation-1013776/?pid=523&cid=902635673', 'https://13tv.co.il/item/news/politics/security/gaza-fishing-1000115/?pid=523&cid=902633803', 'https://13tv.co.il/item/news/politics/security/gaza-strike-1036785/?pid=523&cid=902639671', 'https://13tv.co.il/item/news/politics/security/rocket-sderot-ibim-273312/?pid=523&cid=902681045', 'https://13tv.co.il/item/news/politics/security/attack-in-gaza-1347171/?pid=523&cid=902613395', 'https://13tv.co.il/item/news/politics/security/rockets-alarm-923225/?pid=523&cid=902711348', 'https://13tv.co.il/item/news/politics/security/rockets_ashdod-934556/?pid=523&cid=902712664', 'https://13tv.co.il/item/news/politics/security/south-shooting-1012869/?pid=523&cid=902635576', 'https://13tv.co.il/item/news/politics/security/adi-otef-924300/?pid=523&cid=902711524', 'https://13tv.co.il/item/news/politics/security/eshkol-alert-894035/?pid=523&cid=902708560', 'https://13tv.co.il/item/news/politics/security/south-alert-340334/?pid=523&cid=902690111', 'https://13tv.co.il/item/news/politics/security/south-shooting-1000463/?pid=523&cid=902633852', 'https://13tv.co.il/item/news/politics/security/south-tension-1159285/?pid=523&cid=902662530', 'https://13tv.co.il/item/news/politics/security/south-attacks-236938/?pid=523&cid=902676700', 'https://13tv.co.il/item/news/politics/security/a-missile-experiment-996480/?pid=523&cid=902633305', 'https://13tv.co.il/item/news/politics/security/the-wall-guard-1253481/?pid=523&cid=902603162', 'https://13tv.co.il/item/news/politics/security/ashkelon-south-rocket-236107/?pid=523&cid=902676643', 'https://13tv.co.il/item/news/politics/security/idf-attack-gaza-968540/?pid=523&cid=902717629', 'https://13tv.co.il/item/news/politics/security/gaza-red-964435/?pid=523&cid=902716960', 'https://13tv.co.il/item/news/politics/security/streets_of_gaza-936896/?pid=523&cid=902712841', 'https://13tv.co.il/item/news/politics/security/red-alert-1183500/?pid=523&cid=902668650', 'https://13tv.co.il/item/news/politics/security/rocket_hit-935380/?pid=523&cid=902712701', 'https://13tv.co.il/item/news/politics/security/gaza-272529/?pid=523&cid=902680952', 'https://13tv.co.il/item/news/politics/security/south-tension-1136619/?pid=523&cid=902658177', 'https://13tv.co.il/item/news/politics/security/benny-gantz-gaza-272720/?pid=523&cid=902680979', 'https://13tv.co.il/item/news/politics/security/gaza-cabinet-south-236650/?pid=523&cid=902676673', 'https://13tv.co.il/item/news/politics/security/syria-attack-1401780/?pid=523&cid=902625237', 'https://13tv.co.il/item/news/politics/security/benet-hamas-1003061/?pid=523&cid=902634211', 'https://13tv.co.il/item/news/politics/security/cease-fire-cabinet-1014068/?pid=523&cid=902635699', 'https://13tv.co.il/item/news/politics/security/drone-1252344/?pid=523&cid=902602913', 'https://13tv.co.il/item/news/politics/security/south-alarm-1066683/?pid=523&cid=902645509', 'https://13tv.co.il/item/news/politics/security/red-alarm-while-ceremony-1127540/?pid=523&cid=902656461', 'https://13tv.co.il/item/news/politics/security/south-995180/?pid=523&cid=902633149', 'https://13tv.co.il/item/news/politics/security/tourists-in-israel-936987/?pid=523&cid=902712859', 'https://13tv.co.il/item/news/politics/security/assf5-235252/?pid=523&cid=902676588', 'https://13tv.co.il/item/news/politics/security/rocket-gaza-strip-1185465/?pid=523&cid=902668960', 'https://13tv.co.il/item/news/politics/security/fukq9-236462/?pid=523&cid=902676670', 'https://13tv.co.il/item/news/politics/security/j2z8a-234988/?pid=523&cid=902676568', 'https://13tv.co.il/item/news/politics/security/ashkelon-shooting-1012706/?pid=523&cid=902635564', 'https://13tv.co.il/item/news/politics/security/south-1112478/?pid=523&cid=902653622', 'https://13tv.co.il/item/news/politics/security/udqz7-1319566/?pid=523&cid=902610699', 'https://13tv.co.il/item/news/politics/security/life-under-rockets-937013/?pid=523&cid=902712862', 'https://13tv.co.il/item/news/politics/security/police-flag-march-shabtai-1267129-902605355/?pid=523&cid=902605355', 'https://13tv.co.il/item/news/politics/security/hamas-spokeperson-332601/?pid=523&cid=902689090', 'https://13tv.co.il/item/news/politics/security/bus-fire-236723/?pid=523&cid=902676679', 'https://13tv.co.il/item/news/politics/security/or-heller-almog-boker-1253922/?pid=523&cid=902603224', 'https://13tv.co.il/item/news/politics/security/wedding_cancellation-935386/?pid=523&cid=902712710', 'https://13tv.co.il/item/news/politics/security/road-rocket-937103/?pid=523&cid=902712872', 'https://13tv.co.il/item/news/politics/security/idf-blockroad-togaza-234905/?pid=523&cid=902676559', 'https://13tv.co.il/item/news/politics/security/alarm-south-937730/?pid=523&cid=902712929', 'https://13tv.co.il/item/news/politics/security/gaza-protests-923750/?pid=523&cid=902711453', 'https://13tv.co.il/item/news/politics/security/iaf-south-236771/?pid=523&cid=902676682', 'https://13tv.co.il/item/news/politics/security/north-shooting-1305754/?pid=523&cid=902609488', 'https://13tv.co.il/item/news/politics/security/south-alarm-1036744/?pid=523&cid=902639665', 'https://13tv.co.il/item/news/politics/security/pd16z-3171/?pid=523&cid=902673345', 'https://13tv.co.il/item/news/politics/security/gantz-south-234973/?pid=523&cid=902676577', 'https://13tv.co.il/item/news/politics/security/stabbing-attack-in-jerusalem-1349331/?pid=523&cid=902613556', 'https://13tv.co.il/item/news/politics/security/egypt-gaza-tension-299689/?pid=523&cid=902684351', 'https://13tv.co.il/item/news/politics/security/syria-attack-1013116/?pid=523&cid=902635606', 'https://13tv.co.il/item/news/politics/security/rocket-alarm-south-1089751/?pid=523&cid=902648671', 'https://13tv.co.il/item/news/politics/security/rockets-1013429/?pid=523&cid=902635643', 'https://13tv.co.il/item/news/politics/security/hamas-237650/?pid=523&cid=902676784', 'https://13tv.co.il/item/news/politics/security/manelis-gush-dan-235624/?pid=523&cid=902676609', 'https://13tv.co.il/item/news/politics/security/gaza-attack-1013006/?pid=523&cid=902635591', 'https://13tv.co.il/item/news/politics/security/cease-fire-idf-238078/?pid=523&cid=902676826', 'https://13tv.co.il/item/news/politics/security/air-force-strike-gaza-1346457/?pid=523&cid=902613326', 'https://13tv.co.il/item/news/politics/security/darom-351616/?pid=523&cid=902691602', 'https://13tv.co.il/item/news/politics/security/south-tension-1114164/?pid=523&cid=902653942', 'https://13tv.co.il/item/news/politics/security/no-studies-1252115/?pid=523&cid=902602877', 'https://13tv.co.il/item/news/politics/security/south-alarm-1085124/?pid=523&cid=902648038', 'https://13tv.co.il/item/news/politics/security/strike_gaza-332472/?pid=523&cid=902689066', 'https://13tv.co.il/item/news/politics/security/bnei-akiva-rocket-954972/?pid=523&cid=902715565', 'https://13tv.co.il/item/news/politics/security/wall-keeper-1253246/?pid=523&cid=902603132', 'https://13tv.co.il/item/news/politics/security/hamas-threat-1252642/?pid=523&cid=902603027', 'https://13tv.co.il/item/news/politics/security/beer-sheva-shooting-235907/?pid=523&cid=902676630', 'https://13tv.co.il/item/news/politics/security/hammas-tension-south-1007121/?pid=523&cid=902634792', 'https://13tv.co.il/item/news/politics/security/south-954952/?pid=523&cid=902715562', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935763/?pid=523&cid=902712740', 'https://13tv.co.il/item/news/politics/security/alarm-in-gaza-envelope-1346340/?pid=523&cid=902613314', 'https://13tv.co.il/item/news/politics/security/assault-in-gaza-1000611/?pid=523&cid=902633877', 'https://13tv.co.il/item/news/politics/security/gaza-shooting-236704/?pid=523&cid=902676676', 'https://13tv.co.il/item/news/politics/security/cd9es-937243/?pid=523&cid=902712887', 'https://13tv.co.il/item/news/politics/security/otef-gaza-rocket-299281/?pid=523&cid=902684286', 'https://13tv.co.il/item/news/politics/security/s014d-235141/?pid=523&cid=902676580', 'https://13tv.co.il/item/news/politics/security/sdetort-kindergarden-missile-236266/?pid=523&cid=902676655', 'https://13tv.co.il/item/news/politics/security/gaza-ashkelon-deadgnlf1-235997/?pid=523&cid=902676636', 'https://13tv.co.il/item/news/politics/security/thq2w-538577/?pid=523&cid=902698699', 'https://13tv.co.il/item/news/politics/security/airforce-gaza-after-rockets-924102/?pid=523&cid=902711495', 'https://13tv.co.il/item/news/politics/security/hamas-response-938743/?pid=523&cid=902713102', 'https://13tv.co.il/item/news/politics/security/gaza-alarm-981952/?pid=523&cid=902631256', 'https://13tv.co.il/item/news/politics/security/gaza-attack-937366/?pid=523&cid=902712896', 'https://13tv.co.il/item/news/politics/security/w40j0-236336/?pid=523&cid=902676658', 'https://13tv.co.il/item/news/politics/security/norkin-iranin-attack-922619/?pid=523&cid=902711272', 'https://13tv.co.il/item/news/politics/security/gaza-rocket-sderot-332320/?pid=523&cid=902689049', 'https://13tv.co.il/item/news/politics/security/gaza-alerts-332887/?pid=523&cid=902689134', 'https://13tv.co.il/item/news/politics/security/drone_lebanon-922881/?pid=523&cid=902711314', 'https://13tv.co.il/item/news/politics/security/alarm-otef-gaza-4170/?pid=523&cid=902673532', 'https://13tv.co.il/item/news/politics/security/alarm-south-937995/?pid=523&cid=902712968', 'https://13tv.co.il/item/news/politics/security/red-alert-1163144/?pid=523&cid=902665121', 'https://13tv.co.il/item/news/politics/security/red-alert-1146390/?pid=523&cid=902660103', 'https://13tv.co.il/item/news/politics/security/south-alarm-1103494/?pid=523&cid=902651902', 'https://13tv.co.il/item/news/politics/security/black-belt-937815/?pid=523&cid=902712944', 'https://13tv.co.il/item/news/politics/security/manelis-syria-339890/?pid=523&cid=902690062', 'https://13tv.co.il/item/news/politics/security/eurovision-australiam5eqa-237215/?pid=523&cid=902676718', 'https://13tv.co.il/item/news/politics/security/rocket-plain-936988/?pid=523&cid=902712856', 'https://13tv.co.il/item/news/politics/security/hamas-denies-924284/?pid=523&cid=902711521', 'https://13tv.co.il/item/news/politics/security/south-1110798/?pid=523&cid=902653280', 'https://13tv.co.il/item/news/politics/security/red-alert-1145122/?pid=523&cid=902659831', 'https://13tv.co.il/item/news/politics/security/ben-shabat-935557/?pid=523&cid=902712713', 'https://13tv.co.il/item/news/politics/security/gaza-strip-cease-fire-238259/?pid=523&cid=902676853', 'https://13tv.co.il/item/news/politics/security/netiv-haasara-funding-964500/?pid=523&cid=902716969', 'https://13tv.co.il/item/news/politics/security/alert-south-984499/?pid=523&cid=902631643', 'https://13tv.co.il/item/news/politics/security/rocket-fired-at-israel-1348353/?pid=523&cid=902613479', 'https://13tv.co.il/item/news/politics/security/gaza-233303/?pid=523&cid=902676367', 'https://13tv.co.il/item/news/politics/security/tensions-in-the-north-1288585/?pid=523&cid=902607955', 'https://13tv.co.il/item/news/politics/security/xbu5i-1112311/?pid=523&cid=902653575', 'https://13tv.co.il/item/news/politics/security/netivot-alarm-999709/?pid=523&cid=902633761', 'https://13tv.co.il/item/news/politics/security/hamas-gaza-shoot-356364/?pid=523&cid=902692218', 'https://13tv.co.il/item/news/politics/security/ceasefire-1253085/?pid=523&cid=902603092', 'https://13tv.co.il/item/news/politics/security/south-tension-1159148/?pid=523&cid=902662503', 'https://13tv.co.il/item/news/politics/security/alarm-north-1305097/?pid=523&cid=902609433', 'https://13tv.co.il/item/news/politics/security/red-color-alarm-1318948/?pid=523&cid=902610647', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935566/?pid=523&cid=902712716', 'https://13tv.co.il/item/news/politics/security/kochavi-lebanon-355252/?pid=523&cid=902692062', 'https://13tv.co.il/item/news/politics/security/red-color-1025597/?pid=523&cid=902638159', 'https://13tv.co.il/item/news/politics/security/south-949071/?pid=523&cid=902714649', 'https://13tv.co.il/item/news/politics/security/idf-attack-1348539/?pid=523&cid=902613518', 'https://13tv.co.il/item/news/politics/security/haniya-3845/?pid=523&cid=902673485', 'https://13tv.co.il/item/news/politics/security/south-alarm-1007246/?pid=523&cid=902634823', 'https://13tv.co.il/item/news/politics/security/the-idf-concludes-1253820/?pid=523&cid=902603212', 'https://13tv.co.il/item/news/politics/security/yy-z1-343664/?pid=523&cid=902690508', 'https://13tv.co.il/item/news/politics/security/cease-fire-1013974/?pid=523&cid=902635685', 'https://13tv.co.il/item/news/politics/security/anti-tank-missile-1253309/?pid=523&cid=902603141', 'https://13tv.co.il/item/news/politics/security/rocket-bombing-1251643/?pid=523&cid=902602830', 'https://13tv.co.il/item/news/politics/security/south-rockets-997258/?pid=523&cid=902633423', 'https://13tv.co.il/item/news/politics/security/palestinian-islamic-jihad-936917/?pid=523&cid=902712838', 'https://13tv.co.il/item/news/politics/security/hamas-blackmail-235480/?pid=523&cid=902676594', 'https://13tv.co.il/item/news/politics/security/syria-attack-288921/?pid=523&cid=902683043', 'https://13tv.co.il/item/news/politics/security/zikim_sdut_yam-237437/?pid=523&cid=902676745', 'https://13tv.co.il/item/news/politics/security/forum-under-rockets-938790/?pid=523&cid=902713114', 'https://13tv.co.il/item/news/politics/security/rocket-south-355225/?pid=523&cid=902692059', 'https://13tv.co.il/item/news/politics/security/gaza-egypt-idf-south-236087/?pid=523&cid=902676640', 'https://13tv.co.il/item/news/politics/security/kiryat-gat-hit-235684/?pid=523&cid=902676615', 'https://13tv.co.il/item/news/politics/security/rocket-south-355740/?pid=523&cid=902692123', 'https://13tv.co.il/item/news/politics/security/netanyahu-arab-mp-936213/?pid=523&cid=902712787', 'https://13tv.co.il/item/news/politics/security/escalation-south-237206/?pid=523&cid=902676715', 'https://13tv.co.il/item/news/politics/security/idf-responds-1089850/?pid=523&cid=902648692', 'https://13tv.co.il/item/news/politics/security/south-tension-1013659/?pid=523&cid=902635658', 'https://13tv.co.il/item/news/politics/security/firing-rockets-to-israel-1252571/?pid=523&cid=902602934', 'https://13tv.co.il/item/news/politics/security/rockets-netanyahu-968430/?pid=523&cid=902717608', 'https://13tv.co.il/item/news/politics/security/gihad_commander-934534/?pid=523&cid=902712658', 'https://13tv.co.il/item/news/politics/security/jihad-response-936129/?pid=523&cid=902712778', 'https://13tv.co.il/item/news/politics/security/lebanon-rockets-1308016/?pid=523&cid=902609683', 'https://13tv.co.il/item/news/politics/security/sirens-galile-1307743/?pid=523&cid=902609677', 'https://13tv.co.il/item/news/politics/security/cabinet-meeting-south-934851/?pid=523&cid=902712676', 'https://13tv.co.il/item/news/politics/security/gaza-strikes-356214/?pid=523&cid=902692191', 'https://13tv.co.il/item/news/politics/security/coronavirus-gaza-strip-1118106/?pid=523&cid=902654689', 'https://13tv.co.il/item/news/politics/security/hamas-responsibility-938799/?pid=523&cid=902713117', 'https://13tv.co.il/item/news/politics/security/netanyahu-1253724/?pid=523&cid=902603203', 'https://13tv.co.il/item/news/politics/security/sderot-1114372/?pid=523&cid=902653986', 'https://13tv.co.il/item/news/politics/security/rocket-attack-record-1013329/?pid=523&cid=902635633', 'https://13tv.co.il/item/news/politics/security/rocket-gaza-996348/?pid=523&cid=902633287', 'https://13tv.co.il/item/news/politics/security/netta-barzilai-wedding-936669/?pid=523&cid=902712820', 'https://13tv.co.il/item/news/politics/security/satellite-images-of-syria-1183434/?pid=523&cid=902668635', 'https://13tv.co.il/item/news/politics/security/syria-1183270/?pid=523&cid=902668603', 'https://13tv.co.il/item/news/politics/security/hamas-935226/?pid=523&cid=902712695', 'https://13tv.co.il/item/news/politics/security/headlines-05-04-235615/?pid=523&cid=902676606', 'https://13tv.co.il/item/news/politics/security/r5u2o-1289383/?pid=523&cid=902608013', 'https://13tv.co.il/item/news/politics/security/israel-vs-hamas-1251883/?pid=523&cid=902602847', 'https://13tv.co.il/item/news/politics/security/birthday-cancelled-south-236186/?pid=523&cid=902676649', 'https://13tv.co.il/item/news/politics/security/south-1113806/?pid=523&cid=902653866', 'https://13tv.co.il/item/news/politics/security/politicscomments-rocket-273438/?pid=523&cid=902681057', 'https://13tv.co.il/item/news/politics/security/alarm-beer-sheva-938573/?pid=523&cid=902713077', 'https://13tv.co.il/item/news/politics/security/darom-355478/?pid=523&cid=902692084', 'https://13tv.co.il/item/news/politics/security/gaza-strikes-964530/?pid=523&cid=902716972', 'https://13tv.co.il/item/news/politics/security/gaza-strike-995968/?pid=523&cid=902633232', 'https://13tv.co.il/item/news/politics/security/jihad-anti-tanks-936314/?pid=523&cid=902712793', 'https://13tv.co.il/item/news/politics/security/alarms_golan-940802/?pid=523&cid=902713427', 'https://13tv.co.il/item/news/politics/security/jihad-response-924317/?pid=523&cid=902711530', 'https://13tv.co.il/item/news/politics/security/gaza-attack-935047/?pid=523&cid=902712685', 'https://13tv.co.il/item/news/politics/security/operation-wall-guard-1252791/?pid=523&cid=902603054', 'https://13tv.co.il/item/news/politics/security/nasrallah-299278/?pid=523&cid=902684289', 'https://13tv.co.il/item/news/politics/security/hamas-1117910/?pid=523&cid=902654647', 'https://13tv.co.il/item/news/politics/security/rocket-hit-934987/?pid=523&cid=902712682', 'https://13tv.co.il/item/news/politics/security/shooting-reaction-934763/?pid=523&cid=902712673', 'https://13tv.co.il/item/news/politics/security/attack-south-236927/?pid=523&cid=902676697', 'https://13tv.co.il/item/news/politics/security/pikude-instructions-934593/?pid=523&cid=902712667', 'https://13tv.co.il/item/news/politics/security/south-alarm-1003278/?pid=523&cid=902634239', 'https://13tv.co.il/item/news/politics/security/amit-botner-355987/?pid=523&cid=902692153', 'https://13tv.co.il/item/news/politics/security/red-alert-923909/?pid=523&cid=902711480', 'https://13tv.co.il/item/news/politics/security/lasri-ceasefire-937514/?pid=523&cid=902712908', 'https://13tv.co.il/item/news/politics/security/netanyahu-cease-fire-238120/?pid=523&cid=902676832', 'https://13tv.co.il/item/news/politics/security/jihad_price_south_israel-936754/?pid=523&cid=902712823', 'https://13tv.co.il/item/news/politics/security/fear-of-a-day-of-rage-994454/?pid=523&cid=902633066', 'https://13tv.co.il/item/news/politics/security/idf-rocket-984804/?pid=523&cid=902631689', 'https://13tv.co.il/item/news/politics/security/syria-1125225/?pid=523&cid=902656060', 'https://13tv.co.il/item/news/politics/security/hamas-1113984/?pid=523&cid=902653911', 'https://13tv.co.il/item/news/politics/security/day-with-police-936951/?pid=523&cid=902712853'}",222
כפר אביב,,0
ביצרון,,0
גן הדרום,,0
נווה מבטח,,0
ניצן,{'https://13tv.co.il/item/news/politics/security/syria-1125225/?pid=523&cid=902656060'},1
בן זכאי,,0
מעון צופיה,,0
בני עי''ש,,0
גאליה,,0
